STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,EBOOK,F_EBOOK,AUDIO_PH,F_AUD_PH,AUDIO_DL,F_AUD_DL,VIDEO_PH,F_VID_PH,VIDEO_DL,F_VID_DL,EC_LO_OT,F_EC_L_O,EC_ST,F_EC_ST,ELECCOLL,F_ELECOL,SUBSCRIP,F_PRSUB,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,REFERENC,F_REFER,REGBOR,F_REGBOR,TOTCIR,F_TOTCIR,KIDCIRCL,F_KIDCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,ELINFO,F_ELINFO,ELCONT,F_ELCONT,TOTCOLL,F_TOTCOL,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,KIDPRO,F_KIDPRO,YAPRO,F_YAPRO,TOTATTEN,F_TOTATT,KIDATTEN,F_KIDATT,YAATTEN,F_YAATT,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,WIFISESS,F_WIFISS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOMATCH
IL,IL0588,30714,"WINFIELD PUBLIC LIBRARY","0S291 WINFIELD ROAD",WINFIELD,60190,1234,"0S291 WINFIELD ROAD",WINFIELD,60190,1234,DUPAGE,6306537599,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,9080,R_19,9080,1,R_19,0,R_19,0,R_19,3.35,R_19,5.23,R_19,3.54,R_19,8.77,R_19,839801,R_19,12275,R_19,0,R_19,35010,R_19,887086,R_19,405841,R_19,135632,R_19,541473,R_19,60428,R_19,43830,R_19,12318,R_19,116576,R_19,105448,R_19,763497,R_19,39804,R_19,0,R_19,0,R_19,0,IB19,39804,IT19,56469,R_19,43693,R_19,33375,R_19,2834,R_19,17076,R_19,3135,R_19,0,R_19,32,R_19,13,R_19,45,R_19,147,R_19,3201,R_19,52475,R_19,312,R_19,5165,R_19,105809,R_19,46166,R_19,14900,R_19,90909,R_19,10123,R_19,25023,R_19,115932,R_19,391,R_19,2895,R_19,256,R_19,181,R_19,11,R_19,5669,R_19,4710,R_19,65,R_19,8,R_19,5163,R_19,7774,ID19,21428,2019,3,2,0,0,0,-88.1583,41.866,17,43,82400,922921,21,21,8414.03,1009,1706,16980,0,A
IL,IL0589,30715,"WINNEBAGO PUBLIC LIBRARY DISTRICT","210 NORTH ELIDA STREET",WINNEBAGO,61088,8586,"210 NORTH ELIDA STREET",WINNEBAGO,61088,8586,WINNEBAGO,8153357050,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,7913,R_19,7913,1,R_19,0,R_19,0,R_19,0.0,R_19,2.0,R_19,3.15,R_19,5.15,R_19,320014,R_19,19187,R_19,0,R_19,8572,R_19,347773,R_19,133778,R_19,25606,R_19,159384,R_19,23810,R_19,8335,R_19,5896,R_19,38041,R_19,68408,R_19,265833,R_19,0,R_19,9296,R_19,0,R_19,0,R_19,9296,R_19,0,R_19,38416,R_19,29384,R_19,1634,R_19,538,R_19,9604,R_19,0,R_19,2,R_19,13,R_19,15,R_19,37,R_19,2798,R_19,19760,R_19,5440,IQ19,7556,R_19,50906,R_19,20919,R_19,4039,R_19,46867,R_19,898,IM19,4937,IT19,51804,IT19,60,R_19,1274,R_19,291,R_19,73,R_19,5,R_19,1258,R_19,968,R_19,24,R_19,10,R_19,1968,R_19,7512,R_19,48666,2019,3,2,0,0,0,-89.2414,42.26752,17,201,82491,282572,21,21,42.0,2045,1717,40420,0,A
IL,IL0590,30716,"WINNETKA-NORTHFIELD PUBLIC LIBRARY DISTRICT","768 OAK STREET",WINNETKA,60093,2515,"768 OAK STREET",WINNETKA,60093,2515,COOK,8474467220,ME,LD,MO,Y,OTH,N,07/01/2018,06/30/2019,17357,R_19,17357,1,R_19,1,R_19,0,R_19,5.63,R_19,5.63,R_19,6.88,R_19,12.51,R_19,4066560,R_19,56789,R_19,0,R_19,54518,R_19,4177867,R_19,1538022,R_19,116155,R_19,1654177,R_19,222810,R_19,330461,R_19,59577,R_19,612848,R_19,1362856,R_19,3629881,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,650000,R_19,77346,R_19,338702,R_19,5416,R_19,145552,R_19,11131,R_19,38831,R_19,36,R_19,13,R_19,49,R_19,193,R_19,7072,R_19,220000,R_19,34688,R_19,8157,R_19,482737,R_19,195138,R_19,56757,R_19,425980,R_19,17425,R_19,74182,R_19,500162,R_19,13804,R_19,20022,R_19,1162,R_19,658,R_19,85,R_19,16566,R_19,12500,R_19,1052,R_19,38,R_19,14577,R_19,296949,R_19,108631,2019,3,1,0,0,0,-87.7332,42.10457,17,31,82530,5150233,21,21,8005.0,1008,1709,16980,0,A
IL,IL0591,30717,"WITT TOWNSHIP MEMORIAL LIBRARY","18 NORTH SECOND STREET",WITT,62094,1156,"18 NORTH SECOND STREET",WITT,62094,1156,MONTGOMERY,2175947333,ME,CI,SO,Y,CI1,N,04/01/2018,03/31/2019,1163,R_19,1163,1,R_19,0,R_19,0,R_19,0.0,R_19,0.34,R_19,0.04,R_19,0.38,R_19,15096,R_19,1454,R_19,2500,R_19,2210,R_19,21260,R_19,-9,H_19,-9,H_19,-9,H_19,4167,R_19,0,R_19,0,R_19,4167,R_19,-9,H_19,14953,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,10323,R_19,0,R_19,60,R_19,0,R_19,846,R_19,0,R_19,0,R_19,13,R_19,13,R_19,3,R_19,780,R_19,1308,R_19,0,R_19,157,R_19,1565,R_19,153,R_19,0,R_19,1565,R_19,0,R_19,0,R_19,1565,R_19,0,R_19,226,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,2,R_19,204,R_19,0,R_19,-1,2019,3,1,0,0,0,-89.3517,39.25449,17,135,82725,28414,32,32,9574.0,1047,1713,-4,N,A
IL,IL0592,30718,"WOOD DALE PUBLIC LIBRARY DISTRICT","520 NORTH WOOD DALE ROAD","WOOD DALE",60191,1536,"520 NORTH WOOD DALE ROAD","WOOD DALE",60191,1536,DUPAGE,6307666762,ME,LD,MO,Y,OTH,N,07/01/2018,06/30/2019,13166,R_19,13166,1,R_19,0,R_19,1,R_19,8.54,R_19,13.01,R_19,3.45,R_19,16.46,R_19,2401839,R_19,57732,R_19,4999,R_19,145662,R_19,2610232,R_19,980743,R_19,232855,R_19,1213598,R_19,118762,R_19,42965,R_19,51795,R_19,213522,R_19,398147,R_19,1825267,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,155668,R_19,53745,R_19,59428,R_19,1717,R_19,26712,R_19,7522,R_19,721,R_19,32,R_19,13,R_19,45,R_19,182,R_19,3159,R_19,113750,R_19,15500,R_19,4295,R_19,142256,R_19,66869,R_19,9388,R_19,132868,R_19,89636,R_19,99024,R_19,231892,R_19,7831,R_19,19665,R_19,1203,R_19,671,R_19,344,R_19,19639,R_19,15086,R_19,1272,R_19,43,R_19,15124,R_19,8250,R_19,47218,2019,3,1,0,0,0,-87.9788,41.97092,17,43,82985,922921,21,21,8401.01,4069,1708,16980,0,A
IL,IL0593,30719,"WOOD RIVER PUBLIC LIBRARY","326 EAST FERGUSON AVENUE","WOOD RIVER",62095,2004,"326 EAST FERGUSON AVENUE","WOOD RIVER",62095,2004,MADISON,6182544832,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,10657,R_19,10657,1,R_19,0,R_19,0,R_19,0.0,R_19,3.0,R_19,3.3,R_19,6.3,R_19,356490,R_19,38955,R_19,880,R_19,22348,R_19,418673,R_19,173212,R_19,81032,R_19,254244,R_19,21842,R_19,3913,R_19,9856,R_19,35611,R_19,71156,R_19,361011,R_19,0,R_19,0,R_19,0,R_19,516,R_19,516,R_19,10118,R_19,26651,R_19,58528,R_19,1359,R_19,6760,R_19,5800,R_19,0,R_19,2,R_19,13,R_19,15,R_19,1204,R_19,3185,R_19,51178,R_19,8562,R_19,2355,R_19,42902,R_19,10415,R_19,3274,R_19,39628,R_19,5933,R_19,9207,R_19,48835,R_19,11487,R_19,10253,R_19,323,R_19,142,R_19,16,R_19,5421,R_19,2316,R_19,68,R_19,14,R_19,7549,R_19,1825,R_19,21714,2019,3,1,0,0,0,-90.0911,38.86103,17,119,83271,262966,23,23,4011.0,5044,1712,41180,0,A
IL,IL0594,30720,"WOODRIDGE PUBLIC LIBRARY","3 PLAZA DRIVE",WOODRIDGE,60517,5014,"3 PLAZA DRIVE",WOODRIDGE,60517,5014,DUPAGE,6309647899,ME,CI,SO,Y,CI1,N,01/01/2018,12/31/2018,32971,R_19,32971,1,R_19,0,R_19,0,R_19,6.73,R_19,8.6,R_19,25.15,R_19,33.75,R_19,3681141,R_19,46858,R_19,28392,R_19,25650,R_19,3782041,R_19,1796211,R_19,475566,R_19,2271777,R_19,187063,R_19,110448,R_19,91400,R_19,388911,R_19,487057,R_19,3147745,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,20993,R_19,152950,R_19,103846,R_19,13975,R_19,26623,R_19,19888,R_19,1204,R_19,25,R_19,13,R_19,38,R_19,277,R_19,3660,R_19,411439,R_19,33916,R_19,24647,R_19,740714,R_19,307253,R_19,44668,R_19,696046,R_19,17059,R_19,61727,R_19,757773,R_19,35889,R_19,46424,R_19,948,R_19,511,R_19,24,R_19,27723,R_19,15408,R_19,1297,R_19,75,R_19,30284,R_19,27520,R_19,347534,2019,3,1,0,0,0,-88.0445,41.75642,17,43,83245,922921,21,21,8463.05,4000,1711,16980,0,A
IL,IL0595,30721,"WOODSTOCK PUBLIC LIBRARY","414 WEST JUDD STREET",WOODSTOCK,60098,3131,"414 WEST JUDD STREET",WOODSTOCK,60098,3131,MCHENRY,8153380542,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,25528,R_19,25528,1,R_19,0,R_19,0,R_19,8.55,R_19,9.55,R_19,9.55,R_19,19.1,R_19,1268500,R_19,41963,R_19,0,R_19,509900,R_19,1820363,R_19,916300,R_19,437400,R_19,1353700,R_19,144518,R_19,47952,R_19,13430,R_19,205900,R_19,292400,R_19,1852000,R_19,30900,R_19,0,R_19,0,R_19,1100,R_19,32000,R_19,71700,R_19,131238,R_19,31678,R_19,13671,R_19,13620,R_19,10638,R_19,242,R_19,11,R_19,13,R_19,24,R_19,195,R_19,3475,R_19,165619,R_19,24940,R_19,14871,R_19,291965,R_19,116741,R_19,30061,R_19,261904,R_19,8825,R_19,38886,R_19,300790,R_19,11037,R_19,17634,R_19,569,R_19,195,R_19,21,R_19,5784,R_19,3675,R_19,190,R_19,50,R_19,27991,R_19,22069,R_19,54954,2019,3,1,0,0,0,-88.4532,42.31558,17,111,83349,307774,31,31,8709.04,1004,1714,16980,0,A
IL,IL0596,30722,"WORDEN PUBLIC LIBRARY DISTRICT","111 EAST WALL STREET",WORDEN,62097,1300,"111 EAST WALL STREET",WORDEN,62097,1300,MADISON,6184597171,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,1392,R_19,1392,1,R_19,0,R_19,0,R_19,0.0,R_19,0.48,R_19,0.33,R_19,0.81,R_19,33021,R_19,1740,R_19,0,R_19,4988,R_19,39749,R_19,-9,H_19,-9,H_19,-9,H_19,2869,R_19,360,R_19,0,R_19,3229,R_19,-9,H_19,33162,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,6167,R_19,36773,R_19,65,R_19,28279,R_19,368,R_19,0,R_19,2,R_19,13,R_19,15,R_19,3,R_19,1664,R_19,3141,R_19,84,R_19,381,R_19,5168,R_19,1032,R_19,925,R_19,4243,R_19,0,R_19,925,R_19,5168,R_19,1964,R_19,3006,R_19,13,R_19,13,R_19,0,R_19,125,R_19,125,R_19,0,R_19,4,R_19,677,R_19,168,R_19,-1,2019,3,1,0,0,0,-89.8389,38.9316,17,119,83505,262966,42,42,4038.01,2031,1713,41180,0,A
IL,IL0597,30723,"WORTH PUBLIC LIBRARY DISTRICT","6917 WEST 111TH STREET",WORTH,60482,1824,"6917 WEST 111TH STREET",WORTH,60482,1824,COOK,7084482855,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,10789,R_19,10789,1,R_19,0,R_19,0,R_19,3.56,R_19,5.75,R_19,5.45,R_19,11.2,R_19,749505,R_19,18140,R_19,0,R_19,37632,R_19,805277,R_19,407923,R_19,120714,R_19,528637,R_19,56686,R_19,23434,R_19,3014,R_19,83134,R_19,177269,R_19,789040,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,41736,R_19,71452,R_19,1852,R_19,21208,R_19,3978,R_19,1150,R_19,13,R_19,13,R_19,26,R_19,76,R_19,3208,R_19,66228,R_19,6968,R_19,2472,R_19,50435,R_19,11318,R_19,5163,R_19,45272,R_19,2139,R_19,7302,R_19,52574,R_19,4112,R_19,4702,R_19,118,R_19,61,R_19,39,R_19,2586,R_19,1750,R_19,673,R_19,26,R_19,8668,R_19,5173,R_19,24206,2019,3,1,0,0,0,-87.7923,41.69002,17,31,83518,5150233,21,21,8231.01,4011,1703,16980,0,A
IL,IL0598,30570,"RAYMOND A SAPP MEMORIAL TOWNSHIP LIBRARY","103 EAST MAIN STREET",WYANET,61379,4504,"103 EAST MAIN STREET",WYANET,61379,4504,BUREAU,8156992342,ME,CI,SO,Y,CI1,N,04/01/2018,03/31/2019,1364,R_19,1364,1,R_19,0,R_19,0,R_19,0.0,R_19,0.5,R_19,0.28,R_19,0.78,R_19,40727,R_19,3308,R_19,0,R_19,5085,R_19,49120,R_19,-9,H_19,-9,H_19,-9,H_19,3013,R_19,590,R_19,1221,R_19,4824,R_19,-9,H_19,40998,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,11457,R_19,30487,R_19,377,R_19,11315,R_19,993,R_19,0,R_19,0,R_19,13,R_19,13,R_19,12,R_19,1530,R_19,4364,R_19,9,R_19,367,R_19,5097,R_19,1330,R_19,857,R_19,4240,R_19,0,R_19,857,R_19,5097,R_19,1145,R_19,873,R_19,30,R_19,5,R_19,0,R_19,459,R_19,271,R_19,0,R_19,5,R_19,835,R_19,627,R_19,-1,2019,3,1,0,0,0,-89.5834,41.3653,17,11,83622,32628,42,42,9655.0,1041,1716,36837,1,A
IL,IL0599,30724,"WYOMING PUBLIC LIBRARY DISTRICT","119 NORTH SEVENTH STREET",WYOMING,61491,1307,"119 NORTH SEVENTH STREET",WYOMING,61491,1307,STARK,3096952241,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,2042,R_19,2042,1,R_19,0,R_19,0,R_19,0.0,R_19,0.58,R_19,0.79,R_19,1.37,R_19,101704,R_19,2552,R_19,0,R_19,300,R_19,104556,R_19,-9,H_19,-9,H_19,-9,H_19,11815,R_19,3290,R_19,3476,R_19,18581,R_19,-9,H_19,86311,R_19,0,R_19,0,R_19,0,R_19,0,IM19,0,IG15,0,R_19,14718,R_19,41997,R_19,475,R_19,14269,R_19,2255,R_19,0,R_19,0,R_19,13,R_19,13,R_19,21,R_19,1775,R_19,13701,R_19,203,R_19,823,R_19,28576,R_19,10287,R_19,1216,R_19,27360,R_19,0,R_19,1216,R_19,28576,R_19,2931,R_19,1966,R_19,78,R_19,55,R_19,3,R_19,965,R_19,828,R_19,21,R_19,4,R_19,1602,R_19,369,R_19,-1,2019,3,2,0,0,0,-89.7731,41.06207,17,175,83687,5342,42,42,9515.0,2043,1718,37900,0,A
IL,IL0600,30727,"YORKVILLE PUBLIC LIBRARY","902 GAME FARM ROAD",YORKVILLE,60560,1135,"902 GAME FARM ROAD",YORKVILLE,60560,1135,KENDALL,6305534354,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,16921,R_19,16921,1,R_19,0,R_19,0,R_19,1.0,R_19,5.0,R_19,7.1,R_19,12.1,R_19,669065,R_19,26103,R_19,449,R_19,143721,R_19,839338,R_19,424427,R_19,158280,R_19,582707,R_19,60008,R_19,12659,R_19,8250,R_19,80917,R_19,124947,R_19,788571,R_19,103356,R_19,0,IM19,0,IM19,257,R_19,103613,IT19,8684,R_19,62765,R_19,79388,R_19,2035,R_19,13535,R_19,3081,R_19,684,R_19,4,R_19,13,R_19,17,R_19,86,R_19,2548,R_19,68114,R_19,4732,R_19,5791,R_19,92275,R_19,40079,R_19,13535,R_19,78740,R_19,902,R_19,14437,R_19,93177,R_19,10030,R_19,14932,R_19,347,R_19,242,R_19,29,R_19,6378,R_19,4414,R_19,249,R_19,37,R_19,5038,R_19,13431,ID19,-1,2019,3,2,0,0,0,-88.4509,41.65311,17,93,84038,128990,21,21,8904.0,3026,1714,16980,0,A
IL,IL0601,30728,"ZEIGLER PUBLIC LIBRARY","102 EAST MARYLAND STREET",ZEIGLER,62999,1279,"102 EAST MARYLAND STREET",ZEIGLER,62999,1279,FRANKLIN,6185962041,ME,CI,SO,Y,CI1,N,07/01/2018,06/30/2019,1801,R_19,1801,1,R_19,0,R_19,0,R_19,0.0,R_19,0.83,R_19,0.0,R_19,0.83,R_19,16331,R_19,9017,R_19,0,R_19,251,R_19,25599,R_19,-9,H_19,-9,H_19,-9,H_19,1577,R_19,0,R_19,0,R_19,1577,R_19,-9,H_19,19295,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,5103,R_19,0,R_19,16,R_19,0,R_19,9,R_19,0,R_19,0,R_19,13,R_19,13,R_19,3,R_19,1445,R_19,3975,R_19,176,R_19,525,R_19,5260,R_19,922,R_19,0,R_19,5260,R_19,0,R_19,0,R_19,5260,R_19,0,R_19,0,R_19,39,R_19,14,R_19,20,R_19,395,R_19,120,R_19,220,R_19,28,R_19,5782,R_19,0,IG18,-1,2019,3,2,0,0,0,-89.0511,37.89872,17,55,84155,38469,41,41,404.0,4038,1712,-4,N,A
IL,IL0602,30729,"ZION-BENTON PUBLIC LIBRARY DISTRICT","2400 GABRIEL AVENUE",ZION,60099,2280,"2400 GABRIEL AVENUE",ZION,60099,2280,LAKE,8478724680,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,42403,R_19,42403,1,R_19,0,R_19,0,R_19,9.29,R_19,16.01,R_19,14.9,R_19,30.91,R_19,2024330,R_19,137395,R_19,741,R_19,104713,R_19,2267179,R_19,1124312,R_19,319166,R_19,1443478,R_19,94205,R_19,70609,R_19,65656,R_19,230470,R_19,1145341,R_19,2819289,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,466719,R_19,99173,R_19,78657,R_19,9641,R_19,37104,R_19,17644,R_19,138,R_19,13,R_19,13,R_19,26,R_19,120,R_19,2736,R_19,175118,R_19,25866,R_19,10850,R_19,222516,R_19,77968,R_19,20742,R_19,201774,R_19,18447,R_19,39189,R_19,240963,R_19,13892,R_19,17577,R_19,782,R_19,407,R_19,131,R_19,14778,R_19,9223,R_19,774,R_19,49,R_19,30993,R_19,28500,R_19,132571,2019,3,1,0,0,0,-87.8391,42.45214,17,97,84220,696535,21,21,8603.02,2019,1710,16980,0,A
IL,IL0603,30673,"VESPASIAN WARNER PUBLIC LIBRARY DISTRICT","310 NORTH QUINCY STREET",CLINTON,61727,1300,"310 NORTH QUINCY STREET",CLINTON,61727,1300,"DE WITT",2179355174,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,12087,R_19,12087,1,R_19,0,R_19,0,R_19,1.0,R_19,2.0,R_19,9.88,R_19,11.88,R_19,845873,R_19,15109,R_19,0,R_19,68431,R_19,929413,R_19,413382,R_19,182828,R_19,596210,R_19,29805,R_19,8004,R_19,12407,R_19,50216,R_19,263309,R_19,909735,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,23325,R_19,39472,R_19,24091,R_19,2001,R_19,3817,R_19,8688,R_19,328,R_19,3,R_19,13,R_19,16,R_19,68,R_19,3068,R_19,57070,R_19,7674,R_19,5307,R_19,80333,R_19,20903,R_19,7936,R_19,72397,R_19,1407,R_19,9343,R_19,81740,R_19,24869,R_19,8742,R_19,228,R_19,180,R_19,3,R_19,6901,R_19,5952,R_19,16,R_19,9,R_19,6389,R_19,1515,R_19,32353,2019,3,1,0,0,0,-88.9617,40.15482,17,39,15001,15638,32,32,9717.0,2001,1713,-4,N,A
IL,IL0604,30698,"WEST UNION DISTRICT LIBRARY","209 WEST UNION STREET","WEST UNION",62477,M,"209 WEST UNION STREET","WEST UNION",62477,M,CLARK,2172793556,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,785,R_19,785,1,R_19,0,R_19,0,R_19,0.0,R_19,0.73,R_19,0.0,R_19,0.73,R_19,18055,R_19,981,R_19,0,R_19,21416,R_19,40452,R_19,-9,H_19,-9,H_19,-9,H_19,5739,R_19,0,R_19,1972,R_19,7711,R_19,-9,H_19,38860,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,19331,R_19,0,R_19,1111,R_19,0,R_19,2775,R_19,0,R_19,0,R_19,13,R_19,13,R_19,77,R_19,1250,R_19,7791,R_19,1751,R_19,700,R_19,8506,R_19,2752,R_19,0,R_19,8506,R_19,0,R_19,0,R_19,8506,R_19,0,R_19,228,R_19,37,R_19,17,R_19,0,R_19,843,R_19,470,R_19,0,R_19,5,R_19,3210,R_19,369,R_19,-1,2019,3,1,0,0,0,-87.6676,39.21598,17,23,80879,15441,42,42,601.0,6047,1715,-4,N,A
IL,IL0606,30064,"BRIGHTON MEMORIAL LIBRARY DISTRICT","110 NORTH MAIN STREET",BRIGHTON,62012,1034,"110 NORTH MAIN STREET",BRIGHTON,62012,1034,MACOUPIN,6183728450,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,9504,R_19,9504,1,R_19,0,R_19,0,R_19,0.0,R_19,0.0,R_19,1.14,R_19,1.14,R_19,40362,R_19,2817,R_19,2960,R_19,9857,R_19,55996,R_19,-9,H_19,-9,H_19,-9,H_19,2676,R_19,870,R_19,1502,R_19,5048,R_19,-9,H_19,101584,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,1555,R_19,17572,R_19,36773,R_19,329,R_19,28279,R_19,1501,R_19,0,R_19,0,R_19,13,R_19,13,R_19,8,R_19,2340,R_19,9809,R_19,1040,R_19,710,R_19,21465,R_19,4333,R_19,1797,R_19,19668,R_19,0,R_19,1797,R_19,21465,R_19,4914,R_19,8174,R_19,109,R_19,71,R_19,21,R_19,1189,R_19,903,R_19,206,R_19,3,R_19,1318,R_19,199,R_19,63672,2019,3,1,0,0,0,-90.1412,39.03943,17,117,08264,44926,41,41,9566.0,3029,1713,41180,0,A
IL,IL0607,30271,"FARMERSVILLE-WAGGONER PUBLIC LIBRARY DISTRICT","210 SOUTH CLEVELAND STREET",FARMERSVILLE,62533,4404,"210 SOUTH CLEVELAND STREET",FARMERSVILLE,62533,4404,MONTGOMERY,2172273711,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,1651,R_19,1651,1,R_19,0,R_19,0,R_19,0.0,R_19,1.0,R_19,0.15,R_19,1.15,R_19,96468,R_19,2063,R_19,0,R_19,2925,R_19,101456,R_19,-9,H_19,-9,H_19,-9,H_19,14300,R_19,386,R_19,2831,R_19,17517,R_19,-9,H_19,99484,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,23937,R_19,39455,R_19,306,R_19,0,R_19,2651,R_19,0,R_19,0,R_19,13,R_19,13,R_19,0,R_19,2236,R_19,7600,R_19,0,R_19,1104,R_19,29243,R_19,13405,R_19,258,R_19,28985,R_19,0,R_19,258,R_19,29243,R_19,958,R_19,316,R_19,1,R_19,1,R_19,0,R_19,24,R_19,24,R_19,0,R_19,2,R_19,258,R_19,0,R_19,0,2019,3,1,0,0,0,-89.6516,39.44247,17,135,25440,28414,42,42,9575.0,2071,1713,-4,N,A
IL,IL0608,30409,"LINCOLNWOOD PUBLIC LIBRARY DISTRICT","4000 WEST PRATT AVENUE",LINCOLNWOOD,60712,3531,"4000 WEST PRATT AVENUE",LINCOLNWOOD,60712,3531,COOK,8476775277,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,12590,R_19,12590,1,R_19,0,R_19,0,R_19,13.13,R_19,13.13,R_19,9.38,R_19,22.51,R_19,2394214,R_19,15738,R_19,0,R_19,45268,R_19,2455220,R_19,1023023,R_19,159381,R_19,1182404,R_19,99899,R_19,87807,R_19,59281,R_19,246987,R_19,779293,R_19,2208684,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,58250,R_19,40958,R_19,49033,R_19,3441,R_19,26426,R_19,8215,R_19,0,R_19,19,R_19,13,R_19,32,R_19,67,R_19,3497,R_19,135169,R_19,18052,R_19,6093,R_19,228245,R_19,104411,R_19,15837,R_19,212408,R_19,36621,R_19,52458,R_19,264866,R_19,19939,R_19,13788,R_19,1173,R_19,718,R_19,46,R_19,20318,R_19,13128,R_19,300,R_19,31,R_19,25641,R_19,1239192,R_19,84287,2019,3,1,0,0,0,-87.7294,42.00448,17,31,43744,5150233,21,21,8080.01,2026,1709,16980,0,A
IL,IL0609,30450,"MELROSE PARK PUBLIC LIBRARY","801 NORTH BROADWAY AVE.","MELROSE PARK",60160,M,"801 BROADWAY STREET","MELROSE PARK",60160,3725,COOK,7086497400,ME,CI,SO,Y,CI1,N,01/01/2018,12/31/2018,25411,R_19,25411,1,R_19,0,R_19,0,R_19,2.0,R_19,4.0,R_19,10.5,R_19,14.5,R_19,836132,R_19,51494,R_19,4000,R_19,1493,R_19,893119,R_19,514860,R_19,230000,R_19,744860,R_19,17839,R_19,25618,R_19,2750,R_19,46207,R_19,107367,R_19,898434,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,240863,R_19,23485,R_19,73510,R_19,392,R_19,15679,R_19,2694,R_19,1224,R_19,28,R_19,13,R_19,41,R_19,3,R_19,2444,R_19,109757,R_19,11455,R_19,8733,R_19,45965,R_19,18883,R_19,2607,R_19,43358,R_19,6871,R_19,9478,R_19,52836,R_19,4830,R_19,7227,R_19,86,R_19,81,R_19,3,R_19,1371,R_19,1327,R_19,27,R_19,10,R_19,18945,R_19,6294,R_19,31473,2019,3,1,0,0,0,-87.8565,41.89419,17,31,48242,5150233,21,21,8164.02,2027,1704,16980,0,A
